iata_code,date,temp_max,temp_min,precipitation,wind_speed
MRA,2023-01-03,18.5,11.7,0.2,7.2
MRA,2023-01-04,18.8,10.4,0.0,12.8
MRA,2023-01-05,18.5,10.8,0.0,14.5
MRA,2023-01-06,19.1,10.4,0.0,15.7
MRA,2023-01-07,18.0,8.9,0.4,17.2
MRA,2023-01-08,17.1,11.4,1.8,19.7
MRA,2023-01-09,20.0,9.4,0.0,17.4
MRA,2023-01-10,19.2,10.9,0.1,31.6
AJF,2023-01-01,12.6,7.3,0.0,29.3
AJF,2023-01-02,12.5,6.3,1.2,27.6
AJF,2023-01-03,14.4,7.7,6.0,29.0
AJF,2023-01-04,12.5,5.4,0.8,38.6
AJF,2023-01-05,12.8,3.2,0.0,19.8
AJF,2023-01-06,13.4,3.5,0.0,13.7
AJF,2023-01-07,14.6,5.0,0.0,15.9
AJF,2023-01-08,15.1,4.4,0.0,18.8
AJF,2023-01-09,14.3,7.6,9.2,21.6
AJF,2023-01-10,11.1,6.1,0.0,20.1
RZV,2023-01-01,12.4,2.9,0.0,6.3
RZV,2023-01-02,10.7,2.8,0.0,7.5
RZV,2023-01-03,11.6,3.1,0.0,7.9
RZV,2023-01-04,12.1,4.0,0.0,11.4
RZV,2023-01-05,9.3,3.8,3.6,14.1
RZV,2023-01-06,14.5,3.9,1.6,12.2
RZV,2023-01-07,9.5,5.3,40.6,28.5
RZV,2023-01-08,5.5,4.2,8.8,13.8
RZV,2023-01-09,7.3,0.8,6.6,12.6
RZV,2023-01-10,9.5,-1.4,0.0,8.4
COV,2023-01-01,19.6,2.4,0.0,11.0
COV,2023-01-02,19.9,1.9,0.0,11.5
COV,2023-01-03,20.5,1.4,0.0,12.3
COV,2023-01-04,18.6,1.5,0.0,12.0
COV,2023-01-05,18.7,3.0,0.0,11.0
COV,2023-01-06,18.2,4.8,0.0,9.7
COV,2023-01-07,17.8,4.7,0.0,11.3
COV,2023-01-08,17.4,3.0,0.0,12.6
COV,2023-01-09,17.2,3.1,0.0,15.1
COV,2023-01-10,16.3,1.8,0.0,10.0
SHW,2023-01-01,22.9,12.1,0.0,19.8
SHW,2023-01-02,25.2,15.2,0.0,21.4
SHW,2023-01-03,24.8,12.9,0.0,19.5
SHW,2023-01-04,28.4,13.2,0.0,17.9
SHW,2023-01-05,31.2,15.2,0.0,21.3
SHW,2023-01-06,29.4,14.2,0.0,17.7
SHW,2023-01-07,22.5,13.4,0.0,19.1
SHW,2023-01-08,23.6,12.1,0.0,18.8
SHW,2023-01-09,28.3,12.3,0.0,19.2
SHW,2023-01-10,31.1,15.4,0.0,17.0
HTY,2023-01-01,14.7,4.7,0.0,7.9
HTY,2023-01-02,13.7,3.6,0.0,5.1
HTY,2023-01-03,13.9,2.7,0.0,5.5
HTY,2023-01-04,14.7,3.9,0.0,6.4
HTY,2023-01-05,18.2,5.6,0.0,7.4
HTY,2023-01-06,14.7,7.1,0.8,5.9
HTY,2023-01-07,14.3,7.4,2.3,7.4
HTY,2023-01-08,12.4,4.9,0.0,8.5
HTY,2023-01-09,14.1,4.0,0.0,15.8
HTY,2023-01-10,11.2,4.5,0.0,7.2
IGD,2023-01-01,5.2,-4.2,0.0,5.4
IGD,2023-01-02,4.6,-5.0,0.0,5.8
IGD,2023-01-03,5.1,-4.5,0.0,7.7
IGD,2023-01-04,5.4,-2.8,0.0,7.3
IGD,2023-01-05,7.7,-1.2,0.0,6.1
IGD,2023-01-06,3.0,-5.5,0.0,9.5
IGD,2023-01-07,7.8,-2.2,0.0,11.3
IGD,2023-01-08,5.1,-2.2,0.4,11.6
IGD,2023-01-09,4.6,-3.9,0.4,10.0
IGD,2023-01-10,1.1,-6.1,0.0,8.1
KVO,2023-01-01,9.3,-0.5,0.0,9.4
KVO,2023-01-02,8.9,0.4,0.0,7.8
KVO,2023-01-03,11.1,-0.2,0.0,7.8
KVO,2023-01-04,9.6,-0.5,0.0,7.6
KVO,2023-01-05,9.6,-0.3,0.1,8.6
KVO,2023-01-06,11.6,2.5,0.0,10.2
KVO,2023-01-07,6.6,-2.3,0.0,8.1
KVO,2023-01-08,7.6,-2.3,0.0,8.1
KVO,2023-01-09,11.4,-2.3,2.0,20.8
KVO,2023-01-10,8.1,3.5,7.6,15.6
MQM,2023-01-01,13.9,2.2,0.0,15.9
MQM,2023-01-02,14.9,3.8,0.0,17.3
MQM,2023-01-03,15.9,3.3,0.0,15.6
MQM,2023-01-04,15.6,2.3,0.0,16.8
MQM,2023-01-05,13.5,0.6,0.0,10.2
MQM,2023-01-06,10.2,3.4,0.0,11.2
MQM,2023-01-07,8.6,3.5,1.6,9.3
MQM,2023-01-08,10.1,0.5,0.0,9.1
MQM,2023-01-09,10.4,0.3,0.0,14.8
MQM,2023-01-10,11.0,0.6,0.0,16.2
MSR,2023-01-01,5.8,-4.8,0.0,8.2
MSR,2023-01-02,6.4,-4.8,0.0,6.6
MSR,2023-01-03,6.8,-6.5,0.0,5.0
MSR,2023-01-04,6.7,-4.2,0.0,5.7
MSR,2023-01-05,7.5,-2.7,0.0,9.8
MSR,2023-01-06,6.8,-4.4,0.0,9.0
MSR,2023-01-07,4.9,-4.8,2.1,7.2
MSR,2023-01-08,3.8,-5.3,0.0,6.9
MSR,2023-01-09,3.5,-5.4,0.0,6.5
MSR,2023-01-10,3.0,-6.7,0.0,7.6
NKT,2023-01-01,12.4,0.9,0.0,9.7
NKT,2023-01-02,13.1,1.5,0.0,12.1
NKT,2023-01-03,14.6,3.0,0.0,8.7
NKT,2023-01-04,14.2,2.6,0.0,10.0
NKT,2023-01-05,11.6,0.9,0.0,10.1
NKT,2023-01-06,8.1,3.5,1.5,10.2
NKT,2023-01-07,7.2,3.5,1.2,9.5
NKT,2023-01-08,8.7,0.1,0.0,11.8
NKT,2023-01-09,8.7,-0.1,0.0,12.4
NKT,2023-01-10,9.2,-1.1,0.0,13.2
ULH,2023-01-01,21.7,11.7,1.2,20.0
ULH,2023-01-02,22.6,13.2,0.7,17.5
ULH,2023-01-03,21.7,12.9,19.7,20.8
ULH,2023-01-04,18.4,9.6,0.0,14.6
ULH,2023-01-05,15.9,6.9,0.0,18.1
ULH,2023-01-06,17.0,4.6,0.0,15.7
ULH,2023-01-07,18.0,4.5,0.0,15.8
ULH,2023-01-08,20.8,6.7,0.3,14.0
ULH,2023-01-09,18.1,10.6,0.0,29.2
ULH,2023-01-10,14.4,5.8,0.0,27.5
GOX,2023-01-01,32.9,19.7,0.0,15.5
GOX,2023-01-02,33.8,17.1,0.0,16.8
GOX,2023-01-03,33.4,18.3,0.0,19.1
GOX,2023-01-04,33.8,18.9,0.0,18.2
GOX,2023-01-05,34.0,18.1,0.0,14.4
GOX,2023-01-06,34.7,19.6,0.0,14.1
GOX,2023-01-07,33.7,21.1,0.0,14.8
GOX,2023-01-08,33.2,22.0,0.0,15.5
GOX,2023-01-09,33.5,19.6,0.0,15.0
GOX,2023-01-10,34.8,17.9,0.0,12.6
GXF,2023-01-01,26.8,14.9,0.0,14.3
GXF,2023-01-02,28.0,14.0,0.0,15.2
GXF,2023-01-03,27.9,12.7,0.0,15.6
GXF,2023-01-04,28.0,13.5,0.0,9.9
GXF,2023-01-05,30.5,16.8,0.0,11.6
GXF,2023-01-06,29.2,14.0,0.0,11.5
GXF,2023-01-07,29.3,14.1,0.0,14.0
GXF,2023-01-08,27.6,15.5,0.0,13.1
GXF,2023-01-09,28.9,14.8,0.0,10.8
GXF,2023-01-10,30.0,13.6,0.0,11.2
NUM,2023-01-01,26.1,16.8,0.0,31.1
NUM,2023-01-02,24.2,17.1,0.0,30.2
NUM,2023-01-03,23.5,16.0,0.2,30.0
NUM,2023-01-04,22.6,11.4,0.0,26.6
NUM,2023-01-05,22.1,11.4,0.0,18.5
NUM,2023-01-06,22.0,12.4,0.0,20.6
NUM,2023-01-07,21.7,11.6,0.0,15.1
NUM,2023-01-08,21.0,12.1,0.5,15.5
NUM,2023-01-09,21.3,13.4,0.0,28.2
NUM,2023-01-10,21.0,12.2,0.0,21.7
HMB,2023-01-01,20.8,8.2,0.0,13.4
HMB,2023-01-02,21.1,8.6,0.0,14.2
HMB,2023-01-03,20.0,7.7,0.0,16.9
HMB,2023-01-04,18.4,9.9,0.0,20.1
HMB,2023-01-05,20.8,9.5,0.0,16.7
HMB,2023-01-06,20.2,8.1,0.0,12.3
HMB,2023-01-07,20.6,6.9,0.0,12.0
HMB,2023-01-08,20.6,8.7,0.0,13.7
HMB,2023-01-09,19.5,10.4,0.0,22.5
HMB,2023-01-10,21.0,9.1,0.0,10.8
AJI,2023-01-01,4.5,-8.6,0.0,6.2
AJI,2023-01-02,5.6,-9.1,0.0,5.4
AJI,2023-01-03,7.3,-7.7,0.0,7.6
AJI,2023-01-04,5.8,-7.9,0.0,6.7
AJI,2023-01-05,4.5,-7.3,0.0,6.6
AJI,2023-01-06,4.1,-8.4,0.0,22.5
AJI,2023-01-07,2.8,-4.6,1.4,20.1
AJI,2023-01-08,0.8,-7.0,1.1,6.3
AJI,2023-01-09,0.0,-8.4,0.1,5.9
AJI,2023-01-10,0.4,-11.6,0.0,6.1
OGZ,2023-01-01,10.8,-3.5,0.0,11.2
OGZ,2023-01-02,16.4,0.1,0.0,11.9
OGZ,2023-01-03,14.4,0.0,0.0,11.8
OGZ,2023-01-04,11.3,-1.6,0.5,9.2
OGZ,2023-01-05,5.8,1.0,4.3,10.7
OGZ,2023-01-06,10.8,-2.3,0.0,10.9
OGZ,2023-01-07,0.9,-5.3,4.7,10.4
OGZ,2023-01-08,-6.1,-9.4,0.4,9.9
OGZ,2023-01-09,-5.4,-15.8,0.0,12.0
OGZ,2023-01-10,-7.6,-16.9,0.2,11.2
NVI,2023-01-01,7.0,-4.1,0.0,8.4
NVI,2023-01-02,5.4,-1.7,0.0,21.2
NVI,2023-01-03,6.8,0.0,0.9,32.0
NVI,2023-01-04,11.6,4.3,0.0,22.7
NVI,2023-01-05,15.9,4.1,0.0,32.3
NVI,2023-01-06,11.1,4.2,2.6,21.9
NVI,2023-01-07,15.1,4.1,2.3,22.1
NVI,2023-01-08,10.6,2.1,0.0,13.5
NVI,2023-01-09,2.5,-2.0,5.1,16.3
NVI,2023-01-10,-2.2,-11.0,1.3,18.8
ONQ,2023-01-01,14.3,4.6,0.0,14.5
ONQ,2023-01-02,11.9,3.1,0.0,15.0
ONQ,2023-01-03,12.0,2.4,0.0,11.2
ONQ,2023-01-04,11.4,4.0,0.6,17.3
ONQ,2023-01-05,12.7,5.9,0.0,12.2
ONQ,2023-01-06,11.3,7.2,6.5,30.6
ONQ,2023-01-07,9.9,3.9,1.3,9.1
ONQ,2023-01-08,10.1,2.5,0.0,15.1
ONQ,2023-01-09,12.1,1.9,0.0,15.1
ONQ,2023-01-10,14.5,3.6,0.0,18.1
RSI,2023-01-01,26.8,15.4,0.0,25.3
RSI,2023-01-02,26.4,15.4,0.0,21.9
RSI,2023-01-03,24.7,16.6,0.0,18.2
RSI,2023-01-04,24.5,14.1,0.0,20.5
RSI,2023-01-05,24.5,14.2,0.0,26.8
RSI,2023-01-06,24.5,13.4,0.0,23.2
RSI,2023-01-07,25.8,13.1,0.0,26.1
RSI,2023-01-08,26.2,14.0,0.0,23.9
RSI,2023-01-09,21.9,15.9,0.1,29.8
RSI,2023-01-10,23.3,12.5,0.0,28.3
NBJ,2023-01-01,32.0,22.9,2.0,13.9
NBJ,2023-01-02,31.2,22.5,6.5,10.8
NBJ,2023-01-03,33.0,23.4,11.7,12.3
NBJ,2023-01-04,31.2,22.7,19.8,13.2
NBJ,2023-01-05,30.9,23.4,11.7,9.7
NBJ,2023-01-06,31.5,23.1,0.7,10.1
NBJ,2023-01-07,33.0,23.3,0.0,12.8
NBJ,2023-01-08,25.7,22.8,18.6,8.8
NBJ,2023-01-09,30.5,23.1,9.9,11.2
NBJ,2023-01-10,28.2,21.9,6.4,15.1
ADF,2023-01-01,11.8,-3.4,0.0,8.6
ADF,2023-01-02,11.1,-4.3,0.0,9.4
ADF,2023-01-03,12.2,-3.4,0.0,10.6
ADF,2023-01-04,11.6,-3.7,0.0,9.5
ADF,2023-01-05,12.1,-4.2,0.0,9.4
ADF,2023-01-06,9.5,-0.6,0.0,10.0
ADF,2023-01-07,10.1,-0.8,0.4,8.3
ADF,2023-01-08,8.1,-1.9,0.0,6.2
ADF,2023-01-09,9.1,-2.9,0.0,9.8
ADF,2023-01-10,8.3,-5.2,0.0,8.6
KCM,2023-01-01,13.2,1.6,0.0,7.0
KCM,2023-01-02,12.7,0.4,0.0,8.1
KCM,2023-01-03,14.6,0.6,0.0,9.5
KCM,2023-01-04,12.7,0.4,0.0,7.7
KCM,2023-01-05,13.9,-0.9,0.0,7.8
KCM,2023-01-06,11.2,3.7,0.0,8.6
KCM,2023-01-07,12.2,3.2,0.0,5.6
KCM,2023-01-08,10.2,0.8,0.0,7.1
KCM,2023-01-09,10.7,0.1,0.0,8.2
KCM,2023-01-10,9.1,-0.4,0.0,5.1
TJK,2023-01-01,9.0,-3.7,0.0,4.6
TJK,2023-01-02,8.4,-4.4,0.0,4.3
TJK,2023-01-03,10.8,-4.4,0.0,6.0
TJK,2023-01-04,8.9,-4.7,0.0,6.0
TJK,2023-01-05,8.9,-0.1,0.0,6.5
TJK,2023-01-06,7.8,-0.9,1.2,5.8
TJK,2023-01-07,6.3,1.2,0.0,7.3
TJK,2023-01-08,5.9,-0.7,0.0,5.5
TJK,2023-01-09,5.4,-1.8,0.1,7.3
TJK,2023-01-10,8.9,-3.8,0.0,6.4
KFS,2023-01-01,7.2,-1.9,0.0,6.4
KFS,2023-01-02,8.5,-2.6,0.0,5.8
KFS,2023-01-03,9.0,-1.5,0.0,7.7
KFS,2023-01-04,9.6,-2.5,0.0,10.3
KFS,2023-01-05,7.8,-1.2,0.0,14.1
KFS,2023-01-06,5.1,0.6,1.7,19.5
KFS,2023-01-07,4.2,0.2,2.2,18.3
KFS,2023-01-08,3.8,-3.0,0.2,6.4
KFS,2023-01-09,5.7,-4.2,0.0,10.5
KFS,2023-01-10,8.3,-4.4,0.0,12.3
MZH,2023-01-01,7.8,-0.3,0.0,5.8
MZH,2023-01-02,6.4,-3.2,0.0,4.8
MZH,2023-01-03,6.8,-2.7,0.0,7.2
MZH,2023-01-04,7.0,-3.0,0.0,6.9
MZH,2023-01-05,8.4,-3.2,0.0,10.7
MZH,2023-01-06,4.2,-3.2,0.8,10.5
MZH,2023-01-07,7.2,-2.5,0.7,10.9
MZH,2023-01-08,4.3,-1.8,0.0,10.3
MZH,2023-01-09,5.8,-3.0,0.0,9.5
MZH,2023-01-10,7.2,-4.0,0.0,11.9
